Father_Occupation,Mother_Occupation,Application_Mode,Father_Qualification,Mother_Qualification,GDP,Scholarship_Holder,Inflation_Rate,Debtor,Application_Order,Target
8,4,1,38,1,2.02,0,0.6,0,4,1
8,4,1,19,19,1.79,1,0.5,0,1,1
4,3,39,1,3,0.79,0,-0.3,0,1,1
7,5,17,37,38,2.02,1,0.6,0,4,1
8,9,17,37,37,3.51,0,1.4,0,4,1
10,4,1,1,1,1.74,0,1.4,0,1,1
6,9,39,37,37,-1.7,0,3.7,0,1,1
10,9,17,38,37,-3.12,1,-0.8,0,2,1
6,6,39,37,37,1.79,0,0.5,0,1,1
3,5,51,42,1,2.02,0,0.6,0,1,1
2,4,43,2,1,-4.06,0,2.8,0,1,1
2,1,43,1,2,0.79,0,-0.3,0,1,1
8,6,39,37,19,-4.06,0,2.8,0,1,1
3,3,17,1,1,2.02,1,0.6,0,1,1
10,5,1,37,37,0.32,0,2.6,0,1,1
9,9,1,37,19,-4.06,0,2.8,0,1,1
7,4,17,38,1,2.02,0,0.6,0,3,1
2,2,1,5,4,1.74,0,1.4,0,1,1
4,4,1,1,1,-3.12,0,-0.8,0,1,1
3,3,17,38,1,3.51,1,1.4,0,3,1
9,9,1,38,19,0.79,1,-0.3,0,1,1
9,9,1,19,1,1.79,0,0.5,0,1,1
6,6,44,37,37,1.74,0,1.4,0,1,1
4,3,1,1,1,1.79,0,0.5,0,1,1
8,4,17,1,1,-0.92,0,0.3,0,1,1
2,9,18,3,1,-1.7,0,3.7,0,1,1
2,9,1,19,38,-1.7,1,3.7,0,1,1
10,4,39,19,1,1.79,0,0.5,0,1,1
9,9,1,37,38,1.79,1,0.5,0,1,1
3,3,17,1,1,2.02,1,0.6,0,4,1
1,4,43,4,2,-4.06,0,2.8,0,1,1
4,9,17,19,37,0.32,0,2.6,0,2,1
2,2,17,3,3,1.79,0,0.5,0,1,1
8,3,53,19,1,3.51,1,1.4,0,1,1
3,4,18,1,1,1.79,0,0.5,0,1,1
9,9,39,19,37,1.79,0,0.5,0,1,1
9,4,18,3,19,-1.7,0,3.7,0,1,1
6,3,44,1,2,-0.92,0,0.3,0,1,1
2,1,1,3,3,0.32,0,2.6,0,1,1
9,9,17,37,37,-1.7,1,3.7,0,1,1
3,2,17,1,3,2.02,0,0.6,0,4,1
3,4,1,1,1,0.32,0,2.6,0,1,1
2,2,39,3,3,-0.92,0,0.3,0,1,1
9,9,1,19,19,1.79,0,0.5,0,5,1
7,4,18,1,1,3.51,0,1.4,0,1,1
8,2,17,12,12,1.79,0,0.5,0,1,1
2,9,1,3,19,-3.12,1,-0.8,0,5,1
3,7,39,1,37,-1.7,1,3.7,0,1,1
7,9,1,37,2,1.79,1,0.5,0,1,1
7,4,17,19,1,-0.92,1,0.3,0,1,1
7,5,1,38,19,1.79,1,0.5,0,3,1
0,4,44,38,19,1.79,0,0.5,0,1,1
7,5,1,38,1,-1.7,0,3.7,1,1,1
5,6,17,37,37,0.79,1,-0.3,0,3,1
3,2,17,19,3,0.79,0,-0.3,0,2,1
5,5,17,1,1,-0.92,0,0.3,0,1,1
9,9,39,37,37,0.32,0,2.6,0,1,1
10,5,1,37,38,1.74,0,1.4,0,1,1
9,9,39,37,37,-3.12,0,-0.8,0,1,1
7,7,39,37,37,0.32,0,2.6,0,1,1
0,0,39,34,34,0.32,0,2.6,0,2,1
9,9,43,37,34,0.32,0,2.6,0,2,1
9,9,43,37,37,-3.12,0,-0.8,0,1,1
9,9,53,19,1,3.51,1,1.4,0,1,1
9,9,39,37,37,0.79,0,-0.3,0,1,1
9,9,39,37,37,-3.12,1,-0.8,0,2,1
3,6,1,38,38,1.74,1,1.4,0,1,1
9,9,1,37,38,3.51,1,1.4,0,1,1
8,5,42,37,38,-3.12,0,-0.8,0,1,1
6,2,39,3,1,-4.06,0,2.8,0,1,1
6,4,39,19,3,-0.92,0,0.3,0,1,1
10,9,39,19,37,-0.92,0,0.3,0,1,1
9,9,1,1,1,-1.7,0,3.7,0,1,1
5,5,44,19,19,-0.92,0,0.3,0,1,1
7,7,39,37,37,2.02,0,0.6,0,1,1
9,9,1,37,19,1.79,0,0.5,0,1,1
5,2,1,19,3,-4.06,0,2.8,0,1,1
4,4,43,37,38,0.32,1,2.6,0,2,1
7,4,1,19,1,1.79,0,0.5,0,1,1
5,5,1,19,19,1.79,1,0.5,0,1,1
5,5,39,38,37,1.74,0,1.4,0,1,1
6,9,53,38,1,3.51,0,1.4,0,1,1
5,9,39,37,37,-4.06,0,2.8,0,1,1
8,2,1,38,1,3.51,1,1.4,0,2,1
7,8,39,37,37,0.79,0,-0.3,0,1,1
9,9,1,19,1,-0.92,1,0.3,1,1,1
0,0,39,37,37,0.32,0,2.6,0,1,1
9,9,1,37,19,1.74,1,1.4,0,1,1
10,9,1,1,37,-3.12,0,-0.8,0,2,1
1,1,44,4,5,1.79,0,0.5,0,1,1
1,9,39,37,37,2.02,0,0.6,0,1,1
7,5,51,37,19,3.51,0,1.4,0,1,1
5,5,39,1,3,1.79,1,0.5,0,1,1
9,9,1,19,19,-1.7,1,3.7,0,6,1
9,4,1,19,19,-1.7,0,3.7,0,1,1
7,9,39,37,38,0.79,1,-0.3,0,1,1
7,9,17,38,19,-3.12,1,-0.8,0,1,1
7,9,43,38,19,-4.06,0,2.8,0,1,1
2,2,17,3,3,2.02,0,0.6,0,4,1
9,4,10,1,19,1.79,0,0.5,0,2,1
5,1,17,1,1,-3.12,1,-0.8,0,1,1
5,9,1,1,19,-1.7,1,3.7,0,3,1
4,5,17,39,19,0.79,1,-0.3,0,1,1
5,5,1,38,38,3.51,1,1.4,0,3,1
7,5,1,37,38,1.79,1,0.5,0,6,1
4,7,1,3,4,3.51,0,1.4,0,2,1
7,7,17,19,1,2.02,1,0.6,0,6,1
7,4,1,1,3,-4.06,0,2.8,0,2,1
7,7,17,19,19,2.02,1,0.6,0,6,1
6,2,17,38,3,1.79,0,0.5,0,2,1
8,4,17,38,19,1.74,1,1.4,0,1,1
7,4,17,1,1,-0.92,0,0.3,1,1,1
6,9,44,38,37,-0.92,1,0.3,0,1,1
5,3,16,37,38,-3.12,1,-0.8,0,2,1
7,8,1,38,38,1.79,1,0.5,0,1,1
7,7,1,19,19,1.79,0,0.5,0,1,1
7,2,15,1,42,3.51,0,1.4,1,1,1
5,9,18,19,38,1.74,1,1.4,0,1,1
9,9,17,1,1,-4.06,1,2.8,0,2,1
8,2,1,1,3,1.79,0,0.5,0,3,1
5,9,1,19,19,1.74,0,1.4,0,1,1
7,7,1,37,19,-3.12,0,-0.8,0,5,1
9,9,1,19,19,-3.12,1,-0.8,0,2,1
9,9,43,37,37,0.79,0,-0.3,0,1,1
5,5,1,37,38,-1.7,0,3.7,0,1,1
3,2,15,1,1,2.02,0,0.6,0,1,1
7,2,17,19,3,0.32,0,2.6,0,5,1
7,7,1,37,19,-3.12,0,-0.8,0,3,1
5,5,1,37,37,1.74,1,1.4,0,1,1
6,9,15,19,19,2.02,0,0.6,0,1,1
4,5,17,1,38,1.79,1,0.5,0,1,1
9,3,1,1,19,-0.92,1,0.3,0,2,1
7,9,1,37,19,-3.12,0,-0.8,1,4,1
9,9,1,38,38,2.02,0,0.6,0,1,1
10,4,1,1,1,-1.7,0,3.7,1,1,1
9,9,1,19,37,0.32,0,2.6,0,4,1
9,4,16,38,37,2.02,1,0.6,0,3,1
5,7,39,37,37,-1.7,0,3.7,0,1,1
8,5,17,37,19,0.32,0,2.6,0,4,1
9,9,1,37,37,1.74,0,1.4,0,1,1
7,4,1,37,19,1.74,1,1.4,0,1,1
5,9,1,37,38,0.32,0,2.6,0,1,1
4,9,1,12,19,0.32,0,2.6,0,1,1
0,0,17,34,37,0.32,0,2.6,0,2,1
8,9,7,19,37,1.74,0,1.4,0,1,1
9,5,17,37,19,-0.92,1,0.3,0,1,1
8,5,1,19,38,1.79,0,0.5,0,3,1
192,192,44,37,37,-3.12,0,-0.8,0,1,1
5,5,10,37,37,-1.7,0,3.7,0,1,1
5,5,17,38,38,-3.12,0,-0.8,0,4,1
8,5,17,38,1,0.79,0,-0.3,0,2,1
5,5,17,1,1,-3.12,0,-0.8,0,2,1
5,5,1,19,1,-1.7,0,3.7,0,1,1
4,5,17,19,1,1.79,1,0.5,0,1,1
5,5,44,1,1,0.79,1,-0.3,0,1,1
9,9,1,37,1,1.79,1,0.5,0,1,1
193,134,51,37,19,3.51,1,1.4,1,1,1
9,3,1,37,1,-1.7,0,3.7,0,4,1
3,4,1,1,1,-0.92,0,0.3,0,1,1
4,7,43,1,1,-3.12,0,-0.8,0,1,1
4,4,1,1,19,1.74,0,1.4,0,4,1
2,2,16,3,3,1.79,0,0.5,0,2,1
7,9,17,38,37,2.02,0,0.6,0,1,1
7,4,1,19,19,2.02,0,0.6,0,2,1
9,9,1,38,38,0.79,1,-0.3,0,1,1
4,6,39,19,37,-4.06,0,2.8,0,1,1
5,4,1,19,3,-4.06,1,2.8,0,1,1
1,2,17,38,3,1.74,0,1.4,0,5,1
9,9,39,37,37,-1.7,0,3.7,0,1,1
10,5,16,3,1,0.79,0,-0.3,0,1,1
7,9,39,37,37,-3.12,0,-0.8,0,1,1
3,9,39,3,37,1.79,0,0.5,0,1,1
9,9,17,1,38,1.74,0,1.4,0,4,1
4,1,39,38,38,1.74,0,1.4,0,1,1
5,5,17,37,19,1.74,1,1.4,0,1,1
9,9,43,37,37,-3.12,0,-0.8,0,1,1
103,175,39,38,37,3.51,0,1.4,0,1,1
0,0,43,34,34,0.32,0,2.6,0,1,1
9,5,17,19,1,0.32,0,2.6,0,1,1
10,9,1,4,1,-0.92,0,0.3,0,1,1
4,4,17,19,19,3.51,1,1.4,0,4,1
4,9,1,1,38,1.79,0,0.5,0,1,1
3,4,1,1,1,-0.92,1,0.3,0,2,1
9,9,1,37,37,-1.7,0,3.7,0,1,1
2,2,1,3,3,0.32,0,2.6,0,1,1
6,9,5,1,3,1.74,0,1.4,0,3,1
6,9,17,37,38,2.02,0,0.6,0,1,1
4,3,43,3,3,0.79,0,-0.3,0,1,1
9,9,1,38,38,2.02,1,0.6,0,5,1
4,9,15,1,1,2.02,0,0.6,0,1,1
4,3,1,1,1,1.74,0,1.4,0,1,1
4,1,1,1,3,1.79,1,0.5,0,4,1
8,9,1,38,1,3.51,1,1.4,0,2,1
7,7,39,37,37,1.74,1,1.4,0,1,1
9,9,44,19,19,-0.92,0,0.3,0,1,1
7,5,17,19,38,1.74,1,1.4,0,2,1
8,5,1,38,38,-3.12,0,-0.8,0,1,1
5,5,1,1,4,2.02,0,0.6,0,1,1
10,3,1,12,2,2.02,0,0.6,0,1,1
10,9,1,12,1,1.79,1,0.5,0,4,1
9,9,1,37,37,0.32,0,2.6,1,1,1
9,9,17,37,1,0.79,1,-0.3,0,4,1
6,6,17,37,38,0.79,0,-0.3,0,2,1
9,9,1,1,37,1.74,1,1.4,0,4,1
9,9,1,38,19,1.74,1,1.4,0,2,1
0,0,17,34,34,0.32,0,2.6,0,1,1
4,4,1,37,37,1.74,0,1.4,0,1,1
3,3,1,1,1,2.02,1,0.6,0,1,1
8,9,1,19,37,0.32,0,2.6,0,2,1
5,3,39,37,1,-4.06,1,2.8,0,1,1
7,9,43,38,38,1.74,1,1.4,0,1,1
5,5,7,37,37,-4.06,0,2.8,0,1,1
90,90,43,9,9,0.32,0,2.6,0,1,1
4,4,16,1,1,-3.12,0,-0.8,0,4,1
7,7,7,37,37,-1.7,0,3.7,0,1,1
10,6,17,19,38,-4.06,0,2.8,0,1,1
7,7,17,38,19,-1.7,1,3.7,0,6,1
9,9,1,37,37,-3.12,0,-0.8,0,4,1
4,4,42,1,1,-3.12,1,-0.8,0,3,1
5,9,1,37,38,1.74,0,1.4,0,4,1
9,4,7,37,1,-4.06,0,2.8,0,0,1
7,4,1,19,19,0.79,1,-0.3,0,2,1
7,5,1,38,38,-0.92,1,0.3,0,3,1
7,5,1,37,37,0.79,1,-0.3,0,1,1
7,9,1,37,37,-3.12,0,-0.8,0,1,1
3,9,1,19,38,2.02,0,0.6,0,1,1
7,7,39,37,37,-1.7,0,3.7,0,1,1
8,9,1,37,38,-1.7,1,3.7,1,1,1
3,9,39,37,37,0.79,0,-0.3,0,1,1
7,7,1,38,1,3.51,0,1.4,0,2,1
3,9,42,1,19,-3.12,1,-0.8,0,1,1
8,3,1,19,3,1.79,0,0.5,0,1,1
7,4,1,37,19,0.79,1,-0.3,0,1,1
1,9,1,19,19,0.79,0,-0.3,0,3,1
9,9,1,19,19,1.79,1,0.5,0,1,1
9,9,1,19,19,1.79,0,0.5,0,4,1
7,9,18,19,37,-3.12,1,-0.8,0,2,1
9,9,1,38,1,1.79,1,0.5,0,1,1
9,9,1,37,38,-1.7,1,3.7,0,1,1
3,4,17,1,1,2.02,0,0.6,0,5,1
9,9,1,19,1,1.74,1,1.4,1,1,1
10,2,1,38,3,0.79,0,-0.3,0,1,1
5,9,17,38,37,-4.06,1,2.8,0,1,1
6,9,1,19,19,0.32,0,2.6,0,1,1
0,0,7,34,37,0.32,0,2.6,0,1,1
6,3,18,1,1,-1.7,0,3.7,0,6,1
9,4,44,38,1,0.79,1,-0.3,0,1,1
7,4,1,19,1,3.51,1,1.4,0,2,1
6,9,39,37,37,-0.92,1,0.3,0,1,1
10,3,17,38,19,3.51,0,1.4,0,5,1
7,7,39,19,19,0.79,0,-0.3,0,1,1
10,7,43,37,19,0.32,0,2.6,0,1,1
9,4,1,19,38,3.51,0,1.4,0,2,1
6,9,39,37,37,-4.06,0,2.8,0,1,1
5,2,39,1,3,0.79,1,-0.3,0,1,1
6,9,44,38,38,1.79,0,0.5,0,1,1
2,4,44,3,3,0.79,0,-0.3,0,1,1
5,4,1,37,1,3.51,0,1.4,1,3,1
144,144,53,1,1,3.51,0,1.4,1,1,1
3,5,18,1,1,0.79,0,-0.3,0,3,1
3,3,1,3,1,2.02,0,0.6,0,1,1
4,4,1,1,2,-1.7,0,3.7,0,2,1
9,9,43,37,37,0.79,0,-0.3,1,1,1
2,2,1,3,3,0.32,0,2.6,0,1,1
9,9,39,37,37,1.74,0,1.4,0,1,1
6,6,43,37,37,1.79,0,0.5,1,1,1
9,9,39,37,37,0.32,0,2.6,0,1,1
9,9,39,37,37,0.79,0,-0.3,0,1,1
9,9,39,37,37,0.32,0,2.6,0,1,1
2,2,1,3,3,2.02,0,0.6,0,1,1
9,4,42,37,37,1.74,0,1.4,0,1,1
7,9,39,37,37,1.79,1,0.5,0,1,1
9,9,39,37,37,3.51,1,1.4,0,1,1
6,6,7,37,37,-4.06,0,2.8,0,1,1
7,5,39,37,37,-1.7,0,3.7,0,1,1
9,9,39,37,37,0.32,0,2.6,0,1,1
9,9,1,37,19,-4.06,1,2.8,0,1,1
7,9,17,37,37,-0.92,1,0.3,0,1,1
6,9,17,19,38,3.51,1,1.4,0,4,1
0,0,39,34,34,0.32,0,2.6,0,1,1
7,4,1,19,1,3.51,1,1.4,0,2,1
9,9,17,37,38,0.32,0,2.6,0,4,1
9,9,1,37,37,1.74,0,1.4,0,1,1
2,2,43,3,3,0.79,0,-0.3,0,1,1
8,3,18,19,3,-1.7,0,3.7,0,6,1
3,3,17,1,2,-3.12,0,-0.8,0,2,1
9,9,39,38,38,-1.7,0,3.7,0,1,1
3,3,17,1,1,3.51,1,1.4,0,1,1
3,2,17,1,3,1.74,0,1.4,0,1,1
5,7,39,38,37,1.74,1,1.4,0,2,1
9,4,1,37,1,0.32,1,2.6,0,4,1
90,90,43,37,37,0.32,0,2.6,0,1,1
4,4,1,19,19,-3.12,0,-0.8,0,6,1
8,0,1,30,22,0.32,0,2.6,0,2,1
9,9,7,37,37,-0.92,0,0.3,0,1,1
7,7,1,38,38,2.02,0,0.6,0,1,1
7,4,1,19,19,1.79,1,0.5,0,1,1
6,6,39,37,19,-1.7,1,3.7,0,1,1
7,9,1,37,37,-0.92,1,0.3,0,1,1
6,4,44,3,1,1.79,0,0.5,1,1,1
7,9,1,37,19,0.32,0,2.6,0,1,1
9,9,1,19,19,-1.7,0,3.7,0,6,1
9,9,39,37,37,-3.12,1,-0.8,0,1,1
4,2,1,1,40,3.51,1,1.4,0,1,1
1,9,39,19,19,-4.06,0,2.8,0,1,1
3,2,1,3,4,1.79,0,0.5,0,4,1
10,3,17,1,4,2.02,0,0.6,0,6,1
5,5,1,19,1,0.32,0,2.6,0,6,1
5,5,1,38,19,0.79,0,-0.3,0,1,1
8,4,1,1,1,3.51,0,1.4,0,3,1
9,9,39,37,37,-1.7,1,3.7,0,1,1
9,9,1,37,37,0.32,0,2.6,0,1,1
9,9,39,37,37,0.79,0,-0.3,0,1,1
2,2,39,2,2,1.74,0,1.4,0,1,1
1,9,1,1,1,1.74,1,1.4,0,1,1
9,9,1,37,19,1.74,0,1.4,0,1,1
9,4,1,3,1,-3.12,0,-0.8,0,1,1
3,7,17,3,1,3.51,1,1.4,1,1,1
3,3,42,3,3,0.79,0,-0.3,0,1,1
90,90,39,37,35,0.32,0,2.6,0,2,1
2,4,39,3,19,1.79,1,0.5,0,1,1
5,4,43,19,19,-0.92,0,0.3,0,2,1
9,9,16,37,37,0.32,0,2.6,0,6,1
1,1,43,3,3,-0.92,0,0.3,0,1,1
9,9,1,19,1,3.51,1,1.4,0,2,1
7,5,1,3,5,1.79,0,0.5,0,3,1
7,5,17,19,37,1.74,0,1.4,0,4,1
9,9,1,37,19,1.74,1,1.4,0,1,1
5,5,17,19,3,2.02,1,0.6,0,6,1
5,4,7,19,19,1.74,0,1.4,1,1,1
9,2,42,19,1,0.32,1,2.6,0,4,1
9,9,17,19,37,-1.7,0,3.7,0,1,1
0,0,39,34,34,0.32,0,2.6,0,1,1
3,3,17,3,3,3.51,0,1.4,0,1,1
9,9,1,19,19,0.79,1,-0.3,0,1,1
3,3,18,37,37,1.74,1,1.4,0,1,1
6,5,39,37,37,-3.12,1,-0.8,0,1,1
8,9,17,38,1,0.79,0,-0.3,0,1,1
5,5,17,1,1,0.79,1,-0.3,0,5,1
5,0,17,1,19,0.79,0,-0.3,0,1,1
8,4,1,19,3,1.79,0,0.5,0,1,1
10,2,1,1,4,-4.06,0,2.8,0,2,1
9,9,17,38,37,2.02,1,0.6,1,1,1
7,7,1,38,19,1.79,1,0.5,0,4,1
5,4,1,19,1,3.51,0,1.4,0,4,1
6,3,1,12,1,1.79,0,0.5,0,4,1
3,2,17,2,3,-4.06,0,2.8,0,1,1
9,9,16,37,37,1.79,0,0.5,0,1,1
3,3,17,1,1,3.51,1,1.4,0,1,1
6,5,1,1,38,-4.06,0,2.8,0,4,1
8,4,53,19,1,3.51,0,1.4,0,1,1
5,1,1,3,3,2.02,0,0.6,0,1,1
9,9,16,37,37,-3.12,1,-0.8,0,2,1
2,1,17,3,3,-4.06,0,2.8,0,6,1
3,5,17,9,19,0.32,0,2.6,0,1,1
3,2,1,1,3,2.02,0,0.6,0,1,1
9,9,1,19,38,2.02,1,0.6,0,2,1
7,9,1,37,19,1.79,1,0.5,0,1,1
9,4,1,1,1,-1.7,1,3.7,0,6,1
6,9,39,37,37,3.51,1,1.4,0,1,1
9,9,17,37,37,0.32,0,2.6,0,6,1
2,5,43,3,38,0.79,0,-0.3,0,1,1
5,5,18,1,19,2.02,1,0.6,0,2,1
9,2,5,38,40,3.51,0,1.4,0,2,1
2,2,1,4,3,-3.12,0,-0.8,0,1,1
4,4,1,1,12,0.32,0,2.6,0,1,1
10,9,1,1,1,3.51,1,1.4,0,1,1
9,9,1,19,38,3.51,0,1.4,0,1,1
7,7,17,37,1,3.51,0,1.4,0,4,1
3,3,1,3,3,0.79,1,-0.3,0,1,1
7,9,5,37,1,1.79,1,0.5,0,5,1
9,3,17,1,1,-3.12,0,-0.8,0,2,1
3,3,1,19,1,-1.7,1,3.7,0,1,1
7,5,1,37,38,1.74,0,1.4,0,2,1
9,9,16,37,37,0.79,1,-0.3,0,1,1
6,9,17,38,38,-0.92,1,0.3,0,1,1
6,9,17,19,19,3.51,1,1.4,0,2,1
7,8,1,19,38,-1.7,0,3.7,0,4,1
9,9,1,37,19,1.74,1,1.4,0,3,1
163,171,39,19,19,2.02,1,0.6,1,1,1
7,7,17,1,38,-3.12,1,-0.8,0,2,1
10,4,44,1,1,-0.92,0,0.3,0,1,1
8,9,39,37,37,3.51,1,1.4,0,1,1
9,4,1,37,1,-3.12,0,-0.8,0,1,1
5,5,39,38,19,1.74,0,1.4,0,1,1
5,3,1,37,19,1.79,1,0.5,1,6,1
5,7,18,38,38,1.74,1,1.4,0,1,1
3,9,1,19,37,-0.92,0,0.3,0,1,1
9,9,43,37,37,0.32,0,2.6,0,1,1
4,4,1,12,19,0.32,0,2.6,0,6,1
9,9,39,38,37,-1.7,0,3.7,0,1,1
9,9,1,37,37,2.02,0,0.6,0,1,1
10,6,1,19,38,-1.7,1,3.7,0,1,1
3,90,43,38,29,0.32,1,2.6,0,1,1
9,9,1,38,19,1.79,1,0.5,0,4,1
9,9,39,38,38,1.74,1,1.4,0,1,1
10,3,1,19,38,-4.06,0,2.8,0,1,1
5,4,17,1,1,0.32,0,2.6,0,4,1
7,4,17,19,19,2.02,0,0.6,0,4,1
5,4,1,38,1,-3.12,1,-0.8,0,6,1
10,9,1,19,1,2.02,0,0.6,0,1,1
9,3,1,38,1,-4.06,1,2.8,0,1,1
4,4,17,4,4,1.79,0,0.5,0,4,1
7,9,1,19,1,-1.7,0,3.7,0,1,1
8,5,1,38,19,3.51,1,1.4,0,1,1
7,9,1,19,19,0.79,0,-0.3,0,4,1
10,3,17,19,19,-3.12,0,-0.8,0,1,1
9,7,1,38,37,-1.7,1,3.7,0,1,1
9,9,1,38,38,0.32,0,2.6,0,1,1
7,7,17,37,19,-0.92,1,0.3,0,3,1
0,0,43,34,34,-3.12,0,-0.8,0,1,1
5,9,18,19,19,1.79,0,0.5,0,1,1
9,4,1,37,1,0.32,0,2.6,1,6,1
9,4,1,38,1,2.02,1,0.6,0,1,1
4,3,17,1,3,-1.7,0,3.7,0,1,1
8,9,1,38,38,-1.7,1,3.7,0,3,1
4,2,1,1,3,-0.92,0,0.3,0,1,1
3,4,1,40,1,2.02,0,0.6,0,1,1
7,9,1,37,38,-1.7,0,3.7,0,1,1
7,4,39,3,2,0.79,0,-0.3,0,1,1
3,4,1,19,19,-0.92,0,0.3,0,1,1
10,9,39,1,19,3.51,0,1.4,0,1,1
5,4,17,19,1,1.79,0,0.5,0,2,1
9,9,17,37,37,-1.7,1,3.7,0,1,1
8,9,1,38,37,-0.92,1,0.3,0,1,1
7,9,43,37,37,1.74,1,1.4,0,1,1
5,5,1,1,3,-4.06,1,2.8,0,1,1
10,4,39,37,37,-3.12,1,-0.8,1,1,1
135,123,17,1,2,3.51,1,1.4,1,1,1
2,2,1,3,3,3.51,0,1.4,0,1,1
7,4,43,38,1,-4.06,0,2.8,0,1,1
9,9,1,19,38,1.74,1,1.4,0,2,1
9,9,1,1,1,3.51,1,1.4,0,1,1
9,9,1,38,19,1.74,0,1.4,0,4,1
7,5,1,38,1,0.79,1,-0.3,0,1,1
9,9,1,37,19,-1.7,0,3.7,0,1,1
7,2,1,1,1,-3.12,1,-0.8,0,1,1
7,8,1,37,1,-4.06,1,2.8,0,3,1
8,4,17,37,1,2.02,1,0.6,0,1,1
6,9,39,19,38,3.51,1,1.4,0,1,1
5,9,1,19,19,0.79,1,-0.3,0,4,1
10,3,1,19,3,1.74,0,1.4,0,1,1
3,3,17,3,3,1.79,0,0.5,0,1,1
0,0,43,34,34,-3.12,0,-0.8,0,1,1
9,5,1,38,1,2.02,1,0.6,0,1,1
6,1,1,19,1,3.51,0,1.4,0,6,1
9,9,1,1,1,1.74,0,1.4,0,1,1
1,4,1,3,1,-3.12,0,-0.8,0,1,1
5,1,1,1,5,-0.92,0,0.3,0,1,1
5,5,18,19,38,-3.12,0,-0.8,0,2,1
2,6,7,3,3,0.79,0,-0.3,0,1,1
5,4,1,2,3,3.51,1,1.4,0,1,1
2,2,1,3,3,-3.12,0,-0.8,0,4,1
2,2,1,1,3,1.79,1,0.5,0,6,1
90,90,1,37,37,0.32,0,2.6,0,5,1
7,9,1,38,19,2.02,1,0.6,0,1,1
10,9,43,37,37,-3.12,0,-0.8,0,1,1
9,9,1,38,19,2.02,0,0.6,1,1,1
8,9,1,38,38,0.79,1,-0.3,0,2,1
5,5,1,38,38,2.02,0,0.6,0,6,1
4,9,39,1,38,-1.7,0,3.7,0,1,1
9,3,1,38,19,-1.7,0,3.7,0,2,1
3,4,1,1,1,-4.06,0,2.8,0,2,1
7,9,1,37,37,-4.06,0,2.8,0,2,1
9,4,17,19,1,1.74,0,1.4,0,1,1
4,4,17,1,1,2.02,0,0.6,0,4,1
9,4,1,1,3,1.79,1,0.5,0,1,1
9,9,43,37,37,0.32,0,2.6,0,1,1
7,7,1,19,37,-3.12,1,-0.8,0,1,1
2,2,17,3,2,2.02,1,0.6,0,1,1
7,4,17,38,1,0.79,1,-0.3,0,5,1
5,5,17,38,37,-0.92,1,0.3,0,5,1
5,5,1,37,38,-0.92,0,0.3,0,3,1
7,6,17,37,38,0.79,1,-0.3,0,4,1
2,4,15,3,3,2.02,0,0.6,0,1,1
5,4,17,14,1,-3.12,0,-0.8,0,6,1
7,9,1,38,38,0.32,0,2.6,0,2,1
4,9,39,19,37,2.02,0,0.6,1,1,1
3,9,44,1,19,2.02,1,0.6,0,1,1
9,9,17,37,37,0.32,0,2.6,0,2,1
10,4,1,1,2,1.74,0,1.4,0,1,1
8,3,1,38,1,3.51,1,1.4,0,3,1
9,9,1,1,37,1.74,1,1.4,0,2,1
181,144,17,38,1,1.79,1,0.5,0,1,1
1,3,17,1,3,-3.12,0,-0.8,0,2,1
9,9,39,38,38,-1.7,1,3.7,0,1,1
9,9,42,37,37,-3.12,0,-0.8,0,1,1
9,9,7,37,37,-4.06,0,2.8,0,1,1
9,9,1,38,38,2.02,1,0.6,0,1,1
8,9,39,37,37,-0.92,1,0.3,0,1,1
7,7,17,1,1,-4.06,0,2.8,0,2,1
9,9,1,36,38,-3.12,1,-0.8,0,4,1
5,5,43,37,37,-1.7,0,3.7,0,1,1
6,4,39,37,1,-3.12,0,-0.8,0,1,1
7,9,39,37,37,-4.06,0,2.8,0,1,1
10,5,17,1,19,1.74,0,1.4,0,2,1
7,9,17,38,1,-0.92,0,0.3,0,1,1
7,9,17,1,19,2.02,1,0.6,0,1,1
8,9,17,37,37,-4.06,1,2.8,0,1,1
9,9,1,37,38,1.74,1,1.4,0,4,1
7,9,44,37,1,1.79,1,0.5,0,1,1
5,3,1,1,1,-4.06,0,2.8,0,3,1
3,9,43,37,38,-3.12,0,-0.8,0,1,1
3,5,7,37,19,-1.7,0,3.7,0,1,1
4,1,1,19,19,-3.12,1,-0.8,0,6,1
7,9,39,19,19,-4.06,1,2.8,0,1,1
9,9,1,19,37,0.32,0,2.6,0,1,1
9,4,1,1,1,-0.92,1,0.3,0,1,1
1,3,16,1,1,-3.12,0,-0.8,1,2,1
9,5,1,37,1,-4.06,1,2.8,0,1,1
9,9,43,37,37,-3.12,0,-0.8,0,1,1
9,9,1,19,1,-0.92,1,0.3,0,1,1
9,9,1,38,38,0.32,0,2.6,0,6,1
4,4,1,19,3,-0.92,1,0.3,0,1,1
4,9,39,37,38,0.79,0,-0.3,0,1,1
7,5,1,1,38,0.79,1,-0.3,0,1,1
9,9,1,37,38,-3.12,1,-0.8,0,1,1
9,9,1,1,19,3.51,1,1.4,0,1,1
7,9,1,1,1,3.51,1,1.4,0,4,1
3,9,1,38,19,0.32,0,2.6,0,4,1
4,5,1,1,37,0.32,0,2.6,0,6,1
9,9,17,19,1,0.79,1,-0.3,0,2,1
7,9,17,37,37,0.79,1,-0.3,0,1,1
